LOCATION_CODE,CAMERA_TYPE,LOCATION_DETAILS,SCHOOL_ZONE_IND,SPEED_IND,COUNT
10433.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY BOAMBEE EAST SOUTHBOUND,,Y,13
10435.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY BONVILLE SOUTHBOUND,,Y,35
10443.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY HALFWAY CREEK SOUTHBOUND,,Y,14
10446.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY HALFWAY CREEK SOUTHBOUND,,Y,5
10448.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY HALFWAY CREEK  NORTHBOUND,,Y,7
10449.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY HALFWAY CREEK SOUTHBOUND,,Y,10
10453.0,Mobile Digital Speed Camera,BRUXNER HIGHWAY LINDENDALE  WESTBOUND,,Y,27
10454.0,Mobile Digital Speed Camera,BALLINA ROAD GOONELLABAH WESTBOUND,,Y,85
10455.0,Mobile Digital Speed Camera,BRUXNER HIGHWAY LISMORE EASTBOUND,,Y,76
10456.0,Mobile Digital Speed Camera,BRUXNER HIGHWAY LISMORE WESTBOUND,,Y,77
10463.0,Mobile Digital Speed Camera,THUNDERBOLTS WAY YARROWYCK NORTHBOUND,,Y,2
10470.0,Mobile Digital Speed Camera,ARMIDALE ROAD EAST TAMWORTH SOUTHBOUND,,Y,12
10471.0,Mobile Digital Speed Camera,ARMIDALE ROAD NEMINGHA NORTHBOUND,,Y,12
10474.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY  NEMINGHA SOUTHBOUND,,Y,21
10481.0,Mobile Digital Speed Camera,WARDELL ROAD WARDELL WESTBOUND,,Y,2
10484.0,Mobile Digital Speed Camera,WARDELL ROAD MEERSCHAUM VALE NORTHBOUND,,Y,6
10485.0,Mobile Digital Speed Camera,WARDELL ROAD MEERSCHAUM VALE NORTHBOUND,,Y,2
10498.0,Mobile Digital Speed Camera,SUTTON ROAD GUNDAROO SOUTHBOUND,,Y,4
10504.0,Mobile Digital Speed Camera,ALPINE WAY KOSCIUSZKO NATIONAL PARK EASTBOUND,,Y,1
10505.0,Mobile Digital Speed Camera,ALPINE WAY KOSCIUSZKO NATIONAL PARK EASTBOUND,,Y,1
10518.0,Mobile Digital Speed Camera,GLENMORE PARKWAY GLENMORE PARK WESTBOUND,,Y,1
10520.0,Mobile Digital Speed Camera,NEWELL HIGHWAY WYALONG WESTBOUND,,Y,1
10527.0,Mobile Digital Speed Camera,GROSVENOR STREET WAHROONGA SOUTHBOUND,,Y,2
10529.0,Mobile Digital Speed Camera,MAMRE ROAD ST CLAIR SOUTHBOUND,,Y,5
10531.0,Mobile Digital Speed Camera,IRRIGATION WAY WIDGELLI NORTHBOUND,,Y,3
10532.0,Mobile Digital Speed Camera,IRRIGATION WAY WIDGELLI SOUTHBOUND,,Y,6
10535.0,Mobile Digital Speed Camera,MAMRE ROAD ST CLAIR NORTHBOUND,,Y,2
10538.0,Mobile Digital Speed Camera,PENSHURST STREET CHATSWOOD NORTHBOUND,,Y,6
10540.0,Mobile Digital Speed Camera,BACK CREEK ROAD YOUNG SOUTHBOUND,,Y,3
10544.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY EMU PLAINS  WESTBOUND,,Y,2
10545.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY EMU PLAINS EASTBOUND,,Y,3
10546.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY EMU PLAINS  WESTBOUND,,Y,13
10547.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY EMU PLAINS EASTBOUND,,Y,6
10549.0,Mobile Digital Speed Camera,OLD BATHURST ROAD EMU PLAINS WESTBOUND,,Y,6
10550.0,Mobile Digital Speed Camera,OLD BATHURST ROAD EMU HEIGHTS WESTBOUND,,Y,11
10551.0,Mobile Digital Speed Camera,OLD BATHURST ROAD EMU HEIGHTS EASTBOUND,,Y,17
10552.0,Mobile Digital Speed Camera,OLD BATHURST ROAD BLAXLAND WESTBOUND,,Y,5
10553.0,Mobile Digital Speed Camera,OLD BATHURST ROAD BLAXLAND EASTBOUND,,Y,10
10554.0,Mobile Digital Speed Camera,OLD BATHURST ROAD BLAXLAND WESTBOUND,,Y,20
10559.0,Mobile Digital Speed Camera,GREAT WSTRN HWY/M4 WSTRN MWY GLENBROOK EASTBOUND,,Y,3
10575.0,Mobile Digital Speed Camera,KISSING POINT ROAD TURRAMURRA NORTHBOUND,,Y,2
10582.0,Mobile Digital Speed Camera,PITTWATER ROAD NORTH RYDE NORTHBOUND,,Y,3
10588.0,Mobile Digital Speed Camera,SEVEN HILLS ROAD BAULKHAM HILLS EASTBOUND,,Y,4
10589.0,Mobile Digital Speed Camera,SEVEN HILLS ROAD BAULKHAM HILLS WESTBOUND,,Y,10
10590.0,Mobile Digital Speed Camera,SEVEN HILLS ROAD BAULKHAM HILLS EASTBOUND,,Y,7
10591.0,Mobile Digital Speed Camera,SEVEN HILLS ROAD BAULKHAM HILLS WESTBOUND,,Y,15
10597.0,Mobile Digital Speed Camera,VICTORIA ROAD WEST RYDE EASTBOUND,,Y,4
10608.0,Mobile Digital Speed Camera,MOWBRAY ROAD WILLOUGHBY WESTBOUND,,Y,18
10610.0,Mobile Digital Speed Camera,BURLEY GRIFFIN WAY COOTAMUNDRA WESTBOUND,,Y,15
10612.0,Mobile Digital Speed Camera,BURLEY GRIFFIN WAY COOTAMUNDRA WESTBOUND,,Y,3
10617.0,Mobile Digital Speed Camera,JUNCTION ROAD WAHROONGA  WESTBOUND,,Y,15
10618.0,Mobile Digital Speed Camera,JUNCTION ROAD WAHROONGA EASTBOUND,,Y,6
10619.0,Mobile Digital Speed Camera,JUNCTION ROAD WAHROONGA EASTBOUND,,Y,1
10620.0,Mobile Digital Speed Camera,BOURKE STREET TURVEY PARK NORTHBOUND,,Y,96
10621.0,Mobile Digital Speed Camera,EASTERN VALLEY WAY WILLOUGHBY NORTHBOUND,,Y,22
10630.0,Mobile Digital Speed Camera,NEWELL HIGHWAY WEST WYALONG NORTHBOUND,,Y,2
10631.0,Mobile Digital Speed Camera,NEWELL HIGHWAY ALLEENA NORTHBOUND,,Y,2
10632.0,Mobile Digital Speed Camera,NEWELL HIGHWAY ALLEENA NORTHBOUND,,Y,2
10633.0,Mobile Digital Speed Camera,NEWELL  HIGHWAY WEST WYALONG NORTHBOUND,,Y,2
10641.0,Mobile Digital Speed Camera,HUME HIGHWAY BOOKHAM WESTBOUND,,Y,43
10642.0,Mobile Digital Speed Camera,HUME HIGHWAY BOWNING EASTBOUND,,Y,4
10646.0,Mobile Digital Speed Camera,SOFALA ROAD SOFALA SOUTHBOUND,,Y,1
10662.0,Mobile Digital Speed Camera,MID WESTERN HIGHWAY KINGS PLAINS EASTBOUND,,Y,1
10665.0,Mobile Digital Speed Camera,MID WESTERN HIGHWAY BATHAMPTON WESTBOUND,,Y,1
10667.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY LUCKNOW EASTBOUND,,Y,11
10668.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY GUYONG EASTBOUND,,Y,7
10669.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY VITTORIA EASTBOUND,,Y,1
10671.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY VITTORIA EASTBOUND,,Y,1
10672.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY THE ROCKS WESTBOUND,,Y,2
10673.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY VITTORIA WESTBOUND,,Y,5
10674.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY GUYONG WESTBOUND,,Y,9
10675.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY GUYONG WESTBOUND,,Y,6
10676.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY LUCKNOW WESTBOUND,,Y,43
10679.0,Mobile Digital Speed Camera,GOULBURN ROAD PEJAR  NORTHBOUND,,Y,1
10684.0,Mobile Digital Speed Camera,GOULBURN ROAD WAYO SOUTHBOUND,,Y,4
10685.0,Mobile Digital Speed Camera,GOULBURN ROAD WAYO SOUTHBOUND,,Y,1
10691.0,Mobile Digital Speed Camera,GOULBURN ROAD WAYO  NORTHBOUND,,Y,1
10695.0,Mobile Digital Speed Camera,ILLAWARRA HIGHWAY SUTTON FOREST EASTBOUND,,Y,4
10697.0,Mobile Digital Speed Camera,ILLAWARRA HIGHWAY ROBERTSON EASTBOUND,,Y,3
10698.0,Mobile Digital Speed Camera,ILLAWARRA HIGHWAY ROBERTSON WESTBOUND,,Y,3
10700.0,Mobile Digital Speed Camera,OLYMPIC HIGHWAY CULCAIRN SOUTHBOUND,,Y,30
10710.0,Mobile Digital Speed Camera,JAMBEROO ROAD JAMBEROO  WESTBOUND,,Y,1
10711.0,Mobile Digital Speed Camera,JAMBEROO ROAD JAMBEROO EASTBOUND,,Y,1
10714.0,Mobile Digital Speed Camera,JAMBEROO ROAD JAMBEROO EASTBOUND,,Y,4
10716.0,Mobile Digital Speed Camera,CHURCHILL ST (JAMBEROO ROAD) JAMBEROO SOUTHBOUND,,Y,6
10723.0,Mobile Digital Speed Camera,GLENROCK PARADE TASCOTT WESTBOUND,,Y,3
10728.0,Mobile Digital Speed Camera,GREAT NORTH ROAD LAGUNA SOUTHBOUND,,Y,1
10730.0,Mobile Digital Speed Camera,PRINCES HIGHWAY ALBION PARK RAIL NORTHBOUND,,Y,3
10731.0,Mobile Digital Speed Camera,PRINCES HIGHWAY ALBION PARK RAIL SOUTHBOUND,,Y,55
10732.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY ALBION PARK RAIL  NORTHBOUND,,Y,8
10733.0,Mobile Digital Speed Camera,PRINCES HIGHWAY ALBION PARK RAIL NORTHBOUND,,Y,33
10738.0,Mobile Digital Speed Camera,BRUXNER HIGHWAY DRAKE  EASTBOUND,,Y,3
10741.0,Mobile Digital Speed Camera,KOSCIUSZKO ROAD BERRIDALE WESTBOUND,,Y,7
10742.0,Mobile Digital Speed Camera,KOSCIUSZKO ROAD BERRIDALE WESTBOUND,,Y,6
10751.0,Mobile Digital Speed Camera,MONARO HIGHWAY BREDBO NORTHBOUND,,Y,18
10752.0,Mobile Digital Speed Camera,MONARO HIGHWAY BREDBO NORTHBOUND,,Y,9
10761.0,Mobile Digital Speed Camera,PRINCES HIGHWAY MONDAYONG NORTHBOUND,,Y,10
10770.0,Mobile Digital Speed Camera,HUME HIGHWAY BOXERS CREEK EASTBOUND,,Y,37
10771.0,Mobile Digital Speed Camera,HUME HIGHWAY MARULAN EASTBOUND,,Y,65
10772.0,Mobile Digital Speed Camera,HUME HIGHWAY MARULAN WESTBOUND,,Y,30
10773.0,Mobile Digital Speed Camera,HUME HIGHWAY MARULAN WESTBOUND,,Y,79
10780.0,Mobile Digital Speed Camera,HUME HIGHWAY PADDYS RIVER WESTBOUND,,Y,53
10781.0,Mobile Digital Speed Camera,HUME HIGHWAY PADDYS RIVER WESTBOUND,,Y,22
10782.0,Mobile Digital Speed Camera,HUME HIGHWAY PADDYS RIVER SOUTHBOUND,,Y,1
10791.0,Mobile Digital Speed Camera,PRINCESS HIGHWAY MORUYA  SOUTHBOUND,,Y,2
10792.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BERGALIA SOUTHBOUND,,Y,27
10809.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY MOREE WESTBOUND,,Y,1
10812.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY MOREE WESTBOUND,,Y,3
10813.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY MOREE EASTBOUND,,Y,4
10821.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BULLI SOUTHBOUND,,Y,46
10828.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY ROB ROY EASTBOUND,,Y,1
10832.0,Mobile Digital Speed Camera,M1 PRINCES MOTORWAY MADDENS PLAINS SOUTHBOUND,,Y,50
10835.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY ELSMORE SOUTHBOUND,,Y,1
10842.0,Mobile Digital Speed Camera,MOSS VALE ROAD CAMBEWARRA SOUTHBOUND,,Y,1
10861.0,Mobile Digital Speed Camera,PRINCES HIGHWAY CORRIMAL SOUTHBOUND,,Y,2
10862.0,Mobile Digital Speed Camera,PRINCES HIGHWAY TOWRADGI SOUTHBOUND,,Y,52
10864.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY TENTERFIELD SOUTHBOUND,,Y,2
10865.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY BOLIVIA SOUTHBOUND,,Y,1
10866.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY BOLIVIA SOUTHBOUND,,Y,1
10871.0,Mobile Digital Speed Camera,PRINCES HIGHWAY DAPTO NORTHBOUND,,Y,64
10894.0,Mobile Digital Speed Camera,GOCUP ROAD SOUTH GUNDAGAI SOUTHBOUND,,Y,1
10911.0,Mobile Digital Speed Camera,PRINCES HIGHWAY GERRINGONG SOUTHBOUND,,Y,30
10920.0,Mobile Digital Speed Camera,HUME HIGHWAY BOXERS CREEK  EASTBOUND,,Y,30
10921.0,Mobile Digital Speed Camera,HUME HIGHWAY BOXERS CREEK WESTBOUND,,Y,39
10932.0,Mobile Digital Speed Camera,M1 PRINCES MOTORWAY  HELENSBRUGH SOUTHBOUND,,Y,34
10940.0,Mobile Digital Speed Camera,M1 PRINCES MOTORWAY CATARACT NORTHBOUND,,Y,11
10941.0,Mobile Digital Speed Camera,M1 PRINCES MOTORWAY CATARACT SOUTHBOUND,,Y,2
10950.0,Mobile Digital Speed Camera,PRINCES HIGHWAY UNANDERRA NORTHBOUND,,Y,30
10951.0,Mobile Digital Speed Camera,PRINCES HIGHWAY UNANDERRA NORTHBOUND,,Y,125
10953.0,Mobile Digital Speed Camera,OLYMPIC HIGHWAY THE ROCK NORTHBOUND,,Y,7
10954.0,Mobile Digital Speed Camera,OLYMPIC HIGHWAY URANQUINTY NORTHBOUND,,Y,2
10956.0,Mobile Digital Speed Camera,OLYMPIC HIGHWAY URANQUINTY NORTHBOUND,,Y,1
10958.0,Mobile Digital Speed Camera,STURT HIGHWAY YARRAGUNGRY WESTBOUND,,Y,1
10960.0,Mobile Digital Speed Camera,STURT HIGHWAY GALORE WESTBOUND,,Y,1
10963.0,Mobile Digital Speed Camera,STURT HIGHWAY GILLENBAH EASTBOUND,,Y,1
10964.0,Mobile Digital Speed Camera,STURT HIGHWAY GILLENBAH EASTBOUND,,Y,1
10968.0,Mobile Digital Speed Camera,STURT HIGHWAY SANDIGO EASTBOUND,,Y,2
10970.0,Mobile Digital Speed Camera,FEDERAL HIGHWAY YARRA NORTHBOUND,,Y,44
10971.0,Mobile Digital Speed Camera,FEDERAL HIGHWAY YARRA NORTHBOUND,,Y,21
10972.0,Mobile Digital Speed Camera,FEDERAL HIGHWAY YARRA WESTBOUND,,Y,10
10973.0,Mobile Digital Speed Camera,FEDERAL HIGHWAY YARRA WESTBOUND,,Y,13
10974.0,Mobile Digital Speed Camera,STURT HIGHWAY YARRAGUNDRY WESTBOUND,,Y,1
10976.0,Mobile Digital Speed Camera,STURT HIGHWAY GALORE SOUTHBOUND,,Y,3
10977.0,Mobile Digital Speed Camera,STURT HIGHWAY GALORE WESTBOUND,,Y,2
10979.0,Mobile Digital Speed Camera,STURT HIGHWAY SANDIGO WESTBOUND,,Y,1
10980.0,Mobile Digital Speed Camera,STURT HIGHWAY SANDIGO WESTBOUND,,Y,3
10982.0,Mobile Digital Speed Camera,STURT HIGHWAY BROOKDALE EASTBOUND,,Y,2
10983.0,Mobile Digital Speed Camera,STURT HIGHWAY BROOKDALE EASTBOUND,,Y,1
10984.0,Mobile Digital Speed Camera,STURT HIGHWAY COLLINGULLIE EASTBOUND,,Y,1
10986.0,Mobile Digital Speed Camera,STURT HIGHWAY COLLINGULLIE WESTBOUND,,Y,2
10990.0,Mobile Digital Speed Camera,STURT HIGHWAY BROOKDALE WESTBOUND,,Y,2
11000.0,Mobile Digital Speed Camera,EDGAR STREET CONDELL PARK NORTHBOUND,,Y,42
11001.0,Mobile Digital Speed Camera,EDGAR STREET BANKSTOWN SOUTHBOUND,,Y,14
11013.0,Mobile Digital Speed Camera,MONARO HIGHWAY COOMA - 2630 NORTHBOUND,,Y,3
11014.0,Mobile Digital Speed Camera,MONARO HIGHWAY COOMA  WESTBOUND,,Y,1
11020.0,Mobile Digital Speed Camera,KISSING POINT ROAD OATLANDS EASTBOUND,,Y,177
11021.0,Mobile Digital Speed Camera,KISSING POINT ROAD PARRAMATTA WESTBOUND,,Y,117
11022.0,Mobile Digital Speed Camera,MONARO HIGHWAY ROCK FLAT  NORTHBOUND,,Y,2
11024.0,Mobile Digital Speed Camera,MONARO HIGHWAY BILLILINGRA   SOUTHBOUND,,Y,1
11030.0,Mobile Digital Speed Camera,LYONS ROAD RUSSELL LEA EASTBOUND,,Y,29
11045.0,Mobile Digital Speed Camera,PRINCES HIGHWAY NAROOMA SOUTHBOUND,,Y,1
11054.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BODALLA SOUTHBOUND,,Y,1
11055.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BODALLA NORTHBOUND,,Y,2
11057.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BODALLA SOUTHBOUND,,Y,8
11058.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BODALLA SOUTHBOUND,,Y,5
11060.0,Mobile Digital Speed Camera,PRINCES HIGHWAY TURLINJAH NORTHBOUND,,Y,2
11066.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BIMBIMBIE SOUTHBOUND,,Y,1
11067.0,Mobile Digital Speed Camera,PRINCES HIGHWAY RUNNYFORD SOUTHBOUND,,Y,11
11068.0,Mobile Digital Speed Camera,PRINCES HIGHWAY RUNNYFORD SOUTHBOUND,,Y,2
11073.0,Mobile Digital Speed Camera,PRINCES HIGHWAY JEREMADRA SOUTHBOUND,,Y,1
11074.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BIMBIMBIE SOUTHBOUND,,Y,9
11076.0,Mobile Digital Speed Camera,PRINCES HIGHWAY MORUYA EASTBOUND,,Y,3
11079.0,Mobile Digital Speed Camera,PRINCES HIGHWAY RUNNYFORD NORTHBOUND,,Y,3
11080.0,Mobile Digital Speed Camera,HUME HIGHWAY BASS HILL EASTBOUND,,Y,95
11081.0,Mobile Digital Speed Camera,HUME HIGHWAY BASS HILL WESTBOUND,,Y,87
11082.0,Mobile Digital Speed Camera,LIVERPOOL ROAD BASS HILL EASTBOUND,,Y,52
11083.0,Mobile Digital Speed Camera,HUME HIGHWAY BASS HILL WESTBOUND,,Y,96
11084.0,Mobile Digital Speed Camera,HUME HIGHWAY BASS HILL WESTBOUND,,Y,91
11085.0,Mobile Digital Speed Camera,HUME HIGHWAY BASS HILL EASTBOUND,,Y,55
11090.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY BLACKHEATH NORTHBOUND,,Y,47
11092.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY BLACKHEATH SOUTHBOUND,,Y,16
11093.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY BLACKHEATH NORTHBOUND,,Y,65
11094.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY BLACKHEATH SOUTHBOUND,,Y,65
11100.0,Mobile Digital Speed Camera,BLACKTOWN ROAD BLACKTOWN EASTBOUND,,Y,194
11109.0,Mobile Digital Speed Camera,SHARP STREET COOMA WESTBOUND,,Y,24
11110.0,Mobile Digital Speed Camera,KING GEORGES ROAD SOUTH HURSTVILLE NORTHBOUND,,Y,57
11112.0,Mobile Digital Speed Camera,KING GEORGES ROAD BLAKEHURST SOUTHBOUND,,Y,50
11113.0,Mobile Digital Speed Camera,KING GEORGES ROAD BLAKEHURST  SOUTHBOUND,,Y,32
11125.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY APSLEY NORTHBOUND,,Y,3
11128.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY CUNDUMBUL SOUTHBOUND,,Y,11
11129.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY LARRAS LEE SOUTHBOUND,,Y,3
11134.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY MOLONG NORTHBOUND,,Y,3
11136.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY LARRAS LEE NORTHBOUND,,Y,1
11141.0,Mobile Digital Speed Camera,FOREST ROAD ORANGE SOUTHBOUND,,Y,5
11144.0,Mobile Digital Speed Camera,THE ESCORT WAY ORANGE WESTBOUND,,Y,1
11145.0,Mobile Digital Speed Camera,THE ESCORT WAY BOREE WESTBOUND,,Y,1
11146.0,Mobile Digital Speed Camera,THE ESCORT WAY BOREE WESTBOUND,,Y,1
11147.0,Mobile Digital Speed Camera,BIRRELL STREET BONDI  WESTBOUND,,Y,6
11150.0,Mobile Digital Speed Camera,PARRAMATTA ROAD STANMORE EASTBOUND,,Y,3
11151.0,Mobile Digital Speed Camera,BLAXCELL STREET SOUTH GRANVILLE NORTHBOUND,,Y,20
11152.0,Mobile Digital Speed Camera,BLAXCELL STREET GRANVILLE SOUTHBOUND,,Y,14
11153.0,Mobile Digital Speed Camera,BLAXCELL STREET GRANVILLE SOUTHBOUND,,Y,5
11154.0,Mobile Digital Speed Camera,BLAXCELL STREET SOUTH GRANVILLE SOUTHBOUND,,Y,14
11155.0,Mobile Digital Speed Camera,BLAXCELL STREET SOUTH GRANVILLE SOUTHBOUND,,Y,10
11156.0,Mobile Digital Speed Camera,BLAXCELL STREET SOUTH GRANVILLE  NORTHBOUND,,Y,18
11157.0,Mobile Digital Speed Camera,BLAXCELL STREET GRANVILLE  NORTHBOUND,,Y,2
11159.0,Mobile Digital Speed Camera,BORONIA ROAD GREENACRE  WESTBOUND,,Y,24
11161.0,Mobile Digital Speed Camera,JUNO PARADE GREENACRE EASTBOUND,,Y,7
11162.0,Mobile Digital Speed Camera,JUNO PARADE GREENACRE  WESTBOUND,,Y,11
11170.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BEVERLEY PARK SOUTHBOUND,,Y,3
11171.0,Mobile Digital Speed Camera,PRINCES HIGHWAY CARLTON SOUTHBOUND,,Y,8
11172.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BEVERLEY PARK SOUTHBOUND,,Y,78
11182.0,Mobile Digital Speed Camera,HUME HIGHWAY CASULA  WESTBOUND,,Y,56
11190.0,Mobile Digital Speed Camera,HUME HIGHWAY GREENACRE NORTHBOUND,,Y,102
11191.0,Mobile Digital Speed Camera,LIVERPOOL ROAD GREENACRE EASTBOUND,,Y,77
11192.0,Mobile Digital Speed Camera,HUME HIGHWAY GREENACRE EASTBOUND,,Y,82
11194.0,Mobile Digital Speed Camera,RAWSON ROAD GUILDFORD WESTBOUND,,Y,7
11196.0,Mobile Digital Speed Camera,VAUGHAN STREET LIDCOMBE EASTBOUND,,Y,2
11197.0,Mobile Digital Speed Camera,RAWSON ROAD GUILDFORD EASTBOUND,,Y,8
11200.0,Mobile Digital Speed Camera,WELLINGTON ROAD SOUTH GRANDVILLE EASTBOUND,,Y,3
11201.0,Mobile Digital Speed Camera,VAUGHAN STREET LIDCOMBE EASTBOUND,,Y,12
11202.0,Mobile Digital Speed Camera,VAUGHAN STREET LIDCOMBE WESTBOUND,,Y,49
11203.0,Mobile Digital Speed Camera,WELLINGTON ROAD AUBURN WESTBOUND,,Y,10
11210.0,Mobile Digital Speed Camera,KINGSWAY WOOLOOWARE WESTBOUND,,Y,57
11217.0,Mobile Digital Speed Camera,WATERLOO ROAD GREENACRE NORTHBOUND,,Y,1
11218.0,Mobile Digital Speed Camera,WATERLOO ROAD GREENACRE NORTHBOUND,,Y,8
11219.0,Mobile Digital Speed Camera,WATERLOO ROAD GREENACRE NORTHBOUND,,Y,3
11220.0,Mobile Digital Speed Camera,WATERLOO ROAD GREENACRE SOUTHBOUND,,Y,10
11221.0,Mobile Digital Speed Camera,M31 HUME MOTORWAY DENHAM COURT NORTHBOUND,,Y,4
11222.0,Mobile Digital Speed Camera,M31 HUME MOTORWAY INGLEBURN SOUTHBOUND,,Y,16
11223.0,Mobile Digital Speed Camera,WATERLOO ROAD GREENACRE SOUTHBOUND,,Y,9
11230.0,Mobile Digital Speed Camera,RICHMOND ROAD DEAN PARK EASTBOUND,,Y,8
11234.0,Mobile Digital Speed Camera,MONA VALE ROAD INGLESIDE EASTBOUND,,Y,16
11236.0,Mobile Digital Speed Camera,BARTON HIGHWAY SPRINGRANGE SOUTHBOUND,,Y,3
11237.0,Mobile Digital Speed Camera,BARTON HIGHWAY JEIR SOUTHBOUND,,Y,1
11238.0,Mobile Digital Speed Camera,BARTON HIGHWAY WALLAROO SOUTHBOUND,,Y,2
11240.0,Mobile Digital Speed Camera,PITTWATER ROAD COLLAROY SOUTHBOUND,,Y,97
11241.0,Mobile Digital Speed Camera,PITTWATER ROAD COLLAROY EASTBOUND,,Y,142
11243.0,Mobile Digital Speed Camera,BARTON HIGHWAY JEIR  NORTHBOUND,,Y,1
11247.0,Mobile Digital Speed Camera,ARDEN STREET CLOVELLY SOUTHBOUND,,Y,15
11250.0,Mobile Digital Speed Camera,KNOX ROAD DOONSIDE SOUTHBOUND,,Y,193
11251.0,Mobile Digital Speed Camera,KNOX ROAD DOONSIDE NORTHBOUND,,Y,89
11252.0,Mobile Digital Speed Camera,KNOX ROAD DOONSIDE SOUTHBOUND,,Y,164
11253.0,Mobile Digital Speed Camera,KNOX ROAD DOONSIDE NORTHBOUND,,Y,54
11254.0,Mobile Digital Speed Camera,COWARD STREET MASCOT EASTBOUND,,Y,8
11257.0,Mobile Digital Speed Camera,WOY WOY ROAD WOY WOY NORTHBOUND,,Y,4
11258.0,Mobile Digital Speed Camera,WOY WOY ROAD KARIONG NORTHBOUND,,Y,3
11259.0,Mobile Digital Speed Camera,WOY WOY ROAD KARIONG SOUTHBOUND,,Y,2
11260.0,Mobile Digital Speed Camera,LYONS ROAD DRUMMOYNE WESTBOUND,,Y,5
11264.0,Mobile Digital Speed Camera,COSGROVE ROAD STRATHFIELD SOUTH SOUTHBOUND,,Y,12
11265.0,Mobile Digital Speed Camera,COSGROVE ROAD STRATHFIELD SOUTH  NORTHBOUND,,Y,2
11266.0,Mobile Digital Speed Camera,COSGROVE ROAD STRATHFIELD SOUTH SOUTHBOUND,,Y,5
11267.0,Mobile Digital Speed Camera,PUTTY ROAD COLO HEIGHTS NORTHBOUND,,Y,4
11270.0,Mobile Digital Speed Camera,NEW LINE ROAD DURAL SOUTHBOUND,,Y,37
11285.0,Mobile Digital Speed Camera,HOBART AVENUE UMINA BEACH EASTBOUND,,Y,3
11289.0,Mobile Digital Speed Camera,BARRENJOEY ROAD ETTALONG BEACH SOUTHBOUND,,Y,3
11290.0,Mobile Digital Speed Camera,BARRENJOEY STREET ETTALONG BEACH NORTHBOUND,,Y,5
11300.0,Mobile Digital Speed Camera,CAMDEN VALLEY WAY LEPPINGTON NORTHBOUND,,Y,2
11301.0,Mobile Digital Speed Camera,CAMDEN VALLEY WAY LEPPINGTON SOUTHBOUND,,Y,6
11302.0,Mobile Digital Speed Camera,CAMDEN VALLEY WAY LEPPINGTON SOUTHBOUND,,Y,6
11321.0,Mobile Digital Speed Camera,HEATHCOTE ROAD LUCAS HEIGHTS SOUTHBOUND,,Y,38
11330.0,Mobile Digital Speed Camera,CAMDEN VALLEY WAY ELDERSLIE NORTHBOUND,,Y,72
11331.0,Mobile Digital Speed Camera,CAMDEN VALLEY WAY ELDERSLIE WESTBOUND,,Y,58
