LOCATION_CODE,LATITUDE,LONGITUDE
11374.0,-33.7664875,150.7504062
11377.0,-34.6670365,146.4517554
11381.0,-33.7184221,150.3827462
11388.0,-29.6341993,152.1036181
11389.0,-29.6341993,152.1036181
11390.0,-33.8906316,151.2377804
11393.0,-29.7737325,151.1111791
11394.0,-29.7737325,151.1111791
11395.0,-29.7737325,151.1111791
11396.0,-29.7737325,151.1111791
11398.0,-29.7161312,150.9255898
11400.0,-29.6285058,150.7768828
11411.0,-34.6670365,146.4517554
11413.0,-34.6506547,146.4277401
11417.0,-34.6506547,146.4277401
11420.0,-31.6738388,148.7131866
11429.0,-31.6738388,148.7131866
11430.0,-33.2323872,150.0261234
11431.0,-33.2743217,150.0344874
11432.0,-33.2323872,150.0261234
11438.0,-36.5185321,149.2814121
11440.0,-32.3967671,148.8278009
11441.0,-32.3967671,148.8278009
11443.0,-32.4174624,148.847468
11455.0,-37.0770836,149.8738265
11456.0,-37.053284,149.901673
11461.0,-35.6499065,150.2388433
11469.0,-36.8568663,149.8357969
11471.0,-33.0315314,149.900577
11473.0,-33.083879,149.9429121
11478.0,-36.6277204,149.5695186
11488.0,-36.6277204,149.5695186
11489.0,-36.6277204,149.5695186
11490.0,-33.5387373,149.2533762
11492.0,-33.5385561,149.2480388
11500.0,-32.2505493,148.6124036
11501.0,-32.2505493,148.6124036
11503.0,-32.2505493,148.6124036
11510.0,-33.4195157,149.6221935
11511.0,-33.4195157,149.6221935
11512.0,-33.4195157,149.6221935
11513.0,-33.4195157,149.6221935
11523.0,-33.8585711,151.0239074
11525.0,-33.8585711,151.0239074
11530.0,-33.4065317,149.599612
11531.0,-33.4065317,149.599612
11541.0,-33.846332,151.0302299
11542.0,-33.846332,151.0302299
11545.0,-33.7578939,150.9418809
11546.0,-33.7535239,150.9291121
11547.0,-33.7578939,150.9418809
11555.0,-33.8406494,151.0050759
11556.0,-33.8406494,151.0050759
11558.0,-33.8406494,151.0050759
11570.0,-31.4302152,149.0702718
11572.0,-33.4338526,149.9202973
11573.0,-33.437458,149.8515642
11580.0,-29.3099829,149.9724285
11581.0,-29.3099829,149.9724285
11582.0,-29.3099829,149.9724285
11583.0,-29.3099829,149.9724285
11591.0,-29.4677566,149.7875621
11592.0,-29.4677566,149.7875621
11593.0,-29.3099829,149.9724285
11594.0,-29.3099829,149.9724285
11600.0,-30.7,150.033333
11602.0,-30.7,150.033333
11603.0,-30.5804764,149.9439764
11604.0,-30.5804764,149.9439764
11605.0,-30.5804764,149.9439764
11606.0,-30.5804764,149.9439764
11617.0,-30.0774082,149.7932349
11620.0,-33.4597397,149.4844013
11621.0,-33.4597397,149.4844013
11624.0,-29.9208212,149.7912525
11627.0,-29.3099829,149.9724285
11632.0,-36.0647033,146.9316563
11633.0,-36.0647033,146.9316563
11634.0,-36.0647033,146.9316563
11635.0,-36.0647033,146.9316563
11637.0,-32.5216439,148.2798453
11650.0,-35.1200257,147.3895092
11651.0,-32.2993127,148.5457406
11653.0,-32.5216439,148.2798453
11654.0,-35.127523,147.4331652
11662.0,-28.2396943,153.5507545
11668.0,-28.1878846,153.539197
11682.0,-33.3824801,151.3700494
11692.0,-33.471826,151.2884585
11694.0,-36.1852168,148.900416
11698.0,-33.3683497,151.468814
11700.0,-32.7002652,151.4921117
11711.0,-33.4379759,151.3239009
11712.0,-33.4379759,151.3239009
11713.0,-33.4379759,151.3239009
11714.0,-33.4379759,151.3239009
11720.0,-33.418,151.443
11721.0,-33.4068205,151.4645443
11722.0,-33.412732,151.452494
11723.0,-33.412732,151.452494
11730.0,-32.763883,151.59658
11731.0,-32.763883,151.59658
11732.0,-32.763883,151.59658
11750.0,-32.934693,151.6889296
11760.0,-32.9368496,151.7417344
11761.0,-32.9387272,151.758769
11762.0,-32.9387272,151.758769
11763.0,-32.9385349,151.7601102
11764.0,-32.9385349,151.7601102
11765.0,-32.9380283,151.7490647
11781.0,-31.3689451,152.8011527
11801.0,-31.4277125,152.8802876
11804.0,-31.418927,152.866375
11810.0,-31.073383,152.8453455
11811.0,-31.071707,152.845752
11823.0,-30.6790239,152.9455597
11824.0,-30.6380069,152.9731616
11831.0,-31.118592,152.827452
11841.0,-28.848383,153.442766
11842.0,-28.84842399999999,153.448261
11870.0,-35.118866,147.363458
11890.0,-36.0366899,146.9633152
11900.0,-35.1312097,147.3414875
11902.0,-35.1331372,147.3572201
11910.0,-35.1414057,147.3757392
11911.0,-35.1534764,147.3742381
11912.0,-35.1414057,147.3757392
11913.0,-35.1414057,147.3757392
11914.0,-35.1414057,147.3757392
11930.0,-35.9713654,147.004313
11950.0,-35.1155881,147.3567697
11951.0,-35.1155881,147.3567697
11960.0,-35.09904540000001,147.3564862
11961.0,-35.1004138,147.3578679
11962.0,-35.1004138,147.3578679
12001.0,-34.4003381,150.8805633
12010.0,-34.5765929,150.6910728
12011.0,-34.5765929,150.6910728
12020.0,-34.425747,150.8998203
12030.0,-35.0806809,150.5475785
12042.0,-34.4594929,150.8627153
12050.0,-34.3975794,150.8923001
12061.0,-35.5597155,150.0106896
12160.0,-34.0289699,151.0817171
12162.0,-34.0316548,151.0757004
12181.0,-32.2308892,148.5757489
12210.0,-32.2458233,148.6020809
12211.0,-32.2433821,148.6017465
12280.0,-33.9249813,151.0556632
12281.0,-33.9192387,151.063238
12310.0,-33.955513,150.892012
12311.0,-33.9390731,150.9125405
12322.0,-34.0165411,150.9814971
12323.0,-33.935731,150.9361657
12340.0,-33.9219057,150.919034
12390.0,-34.023326,151.090111
12391.0,-34.0091092,151.0997283
12441.0,-33.870267,150.904223
12450.0,-33.718582,150.843074
12460.0,-33.9563245,151.1455807
12494.0,-31.4632905,152.791939
12495.0,-31.450744,152.8767206
12496.0,-31.4632905,152.791939
12499.0,-31.450744,152.8767206
12500.0,-33.7672539,150.8201896
12540.0,-33.7522076,150.8410642
12541.0,-33.7522076,150.8410642
12580.0,-33.459537,151.193761
12581.0,-33.459537,151.193761
12582.0,-33.523,151.201
12583.0,-33.459537,151.193761
12670.0,-34.0308975,150.8307058
12681.0,-33.8122628,150.6927989
12682.0,-33.7767773,150.7108382
12720.0,-33.8278959,151.2012988
12840.0,-34.0962508,150.9989903
12860.0,-33.809688,150.9463574
12870.0,-33.7798804,150.9978024
12890.0,-33.7247612,150.9738798
12891.0,-33.7247612,150.9738798
12900.0,-33.8963662,150.9118688
12961.0,-33.2638046,151.5400243
12990.0,-33.741408,150.71738
13020.0,-33.1687865,151.6087254
13030.0,-31.4864671,152.9146457
13031.0,-31.4864671,152.9146457
13032.0,-31.5074461,152.8937045
13034.0,-31.5074461,152.8937045
13050.0,-33.4658938,151.4111439
13080.0,-34.0548362,151.0444138
13090.0,-32.5560653,152.1492259
13091.0,-32.5560653,152.1492259
13092.0,-32.5560653,152.1492259
13093.0,-32.5560653,152.1492259
13100.0,-33.9301231,150.9336252
13140.0,-33.7788107,150.9648852
13150.0,-32.5560653,152.1492259
13151.0,-32.5560653,152.1492259
13181.0,-31.9886009,152.4701099
13200.0,-33.7235622,151.02
13250.0,-33.8322541,151.0901657
13271.0,-33.6775665,151.0261839
13272.0,-33.6775665,151.0261839
13290.0,-33.9616237,151.0911104
13340.0,-33.865365,151.1049468
13351.0,-33.7880939,150.8510543
13352.0,-33.7945269,150.88387
13353.0,-33.7945269,150.88387
13370.0,-33.8746207,151.1057492
13400.0,-33.8084387,150.9401289
13401.0,-33.809688,150.9463574
13410.0,-33.9464567,151.2279299
13450.0,-33.7297495,151.1586872
13451.0,-33.7297495,151.1586872
13452.0,-33.7297495,151.1586872
13455.0,-33.6949753,151.2184288
13456.0,-33.70821100000001,151.200535
13490.0,-34.0858243,150.8065549
13500.0,-32.7671024,151.811089
13540.0,-33.7469565,150.9823503
13570.0,-33.67112240000001,151.3132811
13571.0,-33.67112240000001,151.3132811
13590.0,-33.7864507,150.9518904
13600.0,-34.0274743,151.1062393
13611.0,-33.8589383,151.0434738
13730.0,-33.5697424,150.8366592
13731.0,-33.5822523,150.8346812
13732.0,-33.5822523,150.8346812
13733.0,-33.5822523,150.8346812
13840.0,-32.1356233,148.5925003
13850.0,-33.9172144,151.0512818
13851.0,-33.9172144,151.0512818
13862.0,-28.8794759,153.1949455
13863.0,-28.8794759,153.1949455
13865.0,-28.8610164,153.0634216
13930.0,-32.268916,150.887805
13931.0,-32.3168065,150.939234
13932.0,-32.268916,150.887805
14001.0,-34.9317099,150.6029124
14190.0,-32.9340977,151.6327857
14191.0,-32.9340977,151.6327857
14192.0,-32.9340977,151.6327857
14230.0,-34.0406019,151.1044536
14280.0,-33.8665427,150.8703477
14360.0,-32.5601815,151.174221
14362.0,-32.573874,151.183596
14460.0,-33.9614187,151.0504856
14520.0,-29.6207471,153.0339673
14521.0,-29.6207471,153.0339673
14561.0,-32.8270344,151.7363397
14563.0,-32.8270344,151.7363397
14564.0,-32.8270344,151.7363397
14566.0,-32.8270344,151.7363397
14567.0,-32.8270344,151.7363397
14620.0,-32.9320928,151.752904
14621.0,-32.9282762,151.7565854
14622.0,-32.9282762,151.7565854
14623.0,-32.9320928,151.752904
14651.0,-32.8079018,151.8630067
14660.0,-34.0324983,151.0855769
14711.0,-34.0165411,150.9814971
14780.0,-33.2602953,151.5142805
14781.0,-33.2553046,151.5049257
14782.0,-33.2602953,151.5142805
14800.0,-34.0639586,151.0580338
14801.0,-34.064181,151.0575634
14871.0,-31.0560371,150.8935184
14872.0,-31.0078021,150.8764715
15071.0,-35.3428231,150.4654118
15110.0,-33.7466399,150.6732759
15111.0,-33.7466399,150.6732759
15112.0,-33.7466399,150.6732759
15120.0,-33.9949847,151.1295784
15142.0,-32.7846953,151.7334245
15143.0,-32.8170244,151.6953863
15190.0,-33.9680238,151.0325406
15210.0,-32.6790886,151.3901752
15214.0,-32.6790886,151.3901752
15420.0,-30.3263454,153.1016963
15421.0,-30.3263454,153.1016963
15422.0,-30.3150691,153.1134163
15431.0,-31.4571582,152.8214097
15440.0,-32.9716955,151.6497331
15452.0,-34.4321776,150.4802006
15453.0,-34.4321776,150.4802006
15470.0,-31.6411353,152.7921482
15471.0,-31.6345172,152.7647235
15550.0,-32.79088310000001,151.6295667
15551.0,-32.7737271,151.6091932
15672.0,-34.9104836,150.60321
15770.0,-32.9524046,151.6560427
15860.0,-34.8469611,150.6485629
15890.0,-33.66191690000001,150.8913865
15913.0,-33.9724171,151.1512719
16000.0,-32.9230268,151.7218788
16001.0,-32.9230268,151.7218788
16030.0,-32.7380026,152.1235505
16031.0,-32.7196718,152.1442832
16032.0,-32.7380026,152.1235505
16033.0,-32.7207474,152.1429867
16071.0,-32.9137535,151.7085362
16080.0,-34.3617303,150.9049121
16081.0,-34.3617303,150.9049121
16110.0,-32.841726,151.3687779
16111.0,-32.8424248,151.3720454
16241.0,-34.7175125,150.5256349
16250.0,-33.4362788,151.3498264
16350.0,-34.5775154,150.8634165
16397.0,-32.7587876,151.6124913
16398.0,-32.7587876,151.6124913
16435.0,-32.7009577,151.528978
16437.0,-32.7009577,151.528978
16451.0,-33.2629618,151.5603535
16480.0,-32.9837217,151.6570606
16500.0,-32.7110523,151.5168336
16502.0,-32.7045284,151.4793955
16503.0,-32.7002652,151.4921117
16560.0,-32.8139875,151.8083128
16561.0,-32.8139875,151.8083128
16562.0,-32.8139875,151.8083128
16564.0,-32.8139875,151.8083128
16660.0,-32.7197279,152.1711248
16680.0,-35.3416025,149.7374898
16681.0,-35.3416025,149.7374898
16810.0,-35.1130538,147.3750786
16880.0,-31.1057115,150.9009909
16900.0,-34.6308314,150.8359007
16910.0,-35.321239,150.442844
16933.0,-31.9238782,152.4647876
16940.0,-33.4324489,151.3666919
16941.0,-33.4324489,151.3666919
16960.0,-35.388691,150.441724
17130.0,-33.941827,150.7327552
17150.0,-32.9489737,151.7350661
17151.0,-32.9489737,151.7350661
17262.0,-32.807294,151.47171
17460.0,-34.5744654,145.995365
17461.0,-34.5744654,145.995365
17493.0,-32.1499593,152.4909085
17495.0,-32.1499593,152.4909085
17497.0,-32.161281,152.494418
17500.0,-33.5499255,150.6808346
17570.0,-31.4431592,152.9195474
17571.0,-31.4431592,152.9195474
17590.0,-31.8784021,152.4251479
17591.0,-31.8784021,152.4251479
17592.0,-31.8784021,152.4251479
17682.0,-34.6469838,150.4830824
17684.0,-34.684251,150.500915
17690.0,-35.6366454,150.2448374
17691.0,-35.6908362,150.1939988
17710.0,-34.747192,149.729117
17750.0,-33.917974,150.8089266
17751.0,-33.9132449,150.7786396
17753.0,-33.917974,150.8089266
17754.0,-33.9138644,150.77961
17760.0,-36.5013661,149.8407157
17810.0,-28.6697468,153.5835438
17820.0,-28.674159,153.614075
17821.0,-28.674159,153.614075
17822.0,-28.6893449,153.6079785
17830.0,-28.674159,153.614075
17832.0,-28.674159,153.614075
17841.0,-36.3996353,148.6536476
17842.0,-36.3932971,148.6519505
17860.0,-33.4070627,149.4775127
17880.0,-33.3011925,151.5318188
17891.0,-33.0425524,151.4727703
17892.0,-33.0425524,151.4727703
17893.0,-33.0996664,151.4739339
17900.0,-32.8213417,151.420135
17901.0,-32.8213417,151.420135
17903.0,-32.8213417,151.420135
17904.0,-32.8213417,151.420135
17910.0,-35.023156,150.660936
17950.0,-33.17934,151.538202
17951.0,-33.1565218,151.5068348
17960.0,-32.7388143,151.5525836
17961.0,-32.7227353,151.5428687
17980.0,-28.2730857,153.4813053
18010.0,-33.4463637,150.1154774
18011.0,-33.4463637,150.1154774
18060.0,-32.9668197,151.6268218
